"gameid","playid","team_id","player_id","Oteam2","shooter","eventid","dt","three","clock","quarter","teamName","finalcount","player","shootername","threedeep"
"0021500429",10,37,201143,0,203145,156,4.83999999999992,3.2,664.42,2,"Atlanta Hawks",41,"Horford","Bazemore",NA
"0021500429",19,37,200794,0,200794,250,14.62,5.44,343.48,2,"Atlanta Hawks",41,"Millsap","Millsap",5.44
"0021500429",20,37,200794,0,201952,260,10.66,3.2,307.11,2,"Atlanta Hawks",41,"Millsap","Teague",NA
"0021500429",21,65,201229,0,203484,311,8.38,4.84,45.78,2,"Detroit Pistons",42,"Tolliver","Caldwell-Pope",NA
"0021500429",23,65,203083,0,101141,355,8.91000000000003,5.28,496,3,"Detroit Pistons",42,"Drummond","Ilyasova",3.32
"0021500429",26,37,201168,0,200757,386,17.82,3.72,287.79,3,"Atlanta Hawks",41,"Splitter","Sefolosha",NA
"0021500429",29,65,203382,0,2581,435,11.9,9.64,37.04,3,"Detroit Pistons",42,"Baynes","Blake",3.68
"0021500429",30,37,203118,0,201143,461,4,4.12,647.96,4,"Atlanta Hawks",41,"Scott","Horford",NA
"0021500429",31,65,203083,0,1626169,463,3.01999999999998,3.12,634.92,4,"Detroit Pistons",42,"Drummond","Johnson",NA
"0021500429",37,37,201143,0,201143,575,7,4.32,71.45,4,"Atlanta Hawks",41,"Horford","Horford",NA
"0021500430",1,55,203457,0,203138,65,5.63,4.08,296.88,1,"Philadelphia 76ers",39,"Noel","Thompson",NA
"0021500430",9,55,203457,0,203496,237,5.47999999999999,5.52,153.38,2,"Philadelphia 76ers",39,"Noel","Covington",NA
"0021500430",12,55,201171,0,1626158,352,3.91,3.96,195.18,3,"Philadelphia 76ers",39,"Landry","Holmes",3.12
"0021500430",13,49,203507,0,1626173,371,3.28,3.32,52.45,3,"Milwaukee Bucks",43,"Antetokounmpo","Vaughn",3.12
"0021500430",14,55,201171,0,203138,397,4.43999999999994,4.48,596.13,4,"Philadelphia 76ers",39,"Landry","Thompson",NA
"0021500430",16,55,1626143,0,203496,447,3.31999999999999,3.36,363.44,4,"Philadelphia 76ers",39,"Okafor","Covington",3.04
"0021500430",17,55,203457,0,203496,452,4.36000000000001,4.4,323.56,4,"Philadelphia 76ers",39,"Noel","Covington",3.92
"0021500431",4,59,200746,0,2564,76,10.25,9.88,201.35,1,"San Antonio Spurs",40,"Aldridge","Diaw",NA
"0021500431",4,59,202695,0,2564,76,13.17,3.32,203.55,1,"San Antonio Spurs",40,"Leonard","Diaw",NA
"0021500431",7,59,203937,0,201980,158,3.29000000000002,3.32,388.55,2,"San Antonio Spurs",40,"Anderson","Green",NA
"0021500431",8,59,1495,0,201980,173,3.95999999999998,4,315.4,2,"San Antonio Spurs",40,"Duncan","Green",NA
"0021500431",8,59,200746,0,201980,173,6.28000000000003,3.68,317.72,2,"San Antonio Spurs",40,"Aldridge","Green",NA
"0021500431",12,50,1626157,0,201937,271,6.36000000000001,3.28,511.91,3,"Minnesota Timberwolves",41,"Towns","Rubio",NA
"0021500431",16,59,2564,0,202695,326,9.72999999999999,5.4,201.2,3,"San Antonio Spurs",40,"Diaw","Leonard",NA
"0021500431",16,59,200746,0,202695,326,20.98,7.24,212.45,3,"San Antonio Spurs",40,"Aldridge","Leonard",NA
"0021500431",19,59,2561,0,202695,407,19.84,6.32,422.19,4,"San Antonio Spurs",40,"West","Leonard",NA
"0021500431",20,59,203613,0,202695,419,9.35000000000002,3.52,344.56,4,"San Antonio Spurs",40,"Simmons","Leonard",NA
"0021500432",4,40,201600,0,203076,24,3.67000000000002,3.72,510.45,1,"New Orleans Pelicans",42,"Asik","Davis",3.72
"0021500432",9,57,203486,0,203468,75,10.74,4.88,204.27,1,"Portland Trail Blazers",44,"Plumlee","McCollum",NA
"0021500432",12,40,201569,0,202708,89,11.83,3.6,153.46,1,"New Orleans Pelicans",42,"Gordon","Cole",3.28
"0021500432",17,57,202334,0,203090,196,7.03999999999996,7.04,434.7,2,"Portland Trail Blazers",44,"Davis","Harkless",3.92
"0021500432",17,57,203090,0,203090,196,3.45999999999998,3.48,430.43,2,"Portland Trail Blazers",44,"Harkless","Harkless",3.04
"0021500432",22,40,203076,0,201583,245,3.19999999999999,3.2,208.57,2,"New Orleans Pelicans",42,"Davis","Anderson",NA
"0021500432",35,57,203486,0,203086,452,8.6400000000001,5.16,704.2,4,"Portland Trail Blazers",44,"Plumlee","Leonard",4.44
"0021500432",38,40,201600,0,201950,486,7.88,4,518,4,"New Orleans Pelicans",42,"Asik","Holiday",NA
"0021500432",39,57,203486,0,203459,488,3.10000000000002,3.12,486.35,4,"Portland Trail Blazers",44,"Plumlee","Crabbe",NA
"0021500432",39,57,204025,0,203459,488,3.25999999999999,3.28,486.51,4,"Portland Trail Blazers",44,"Frazier","Crabbe",3.28
"0021500432",40,40,201600,0,201936,491,3.5,3.52,470.31,4,"New Orleans Pelicans",42,"Asik","Evans",NA
"0021500432",47,57,1626242,0,203086,538,42.71,3.6,205.81,4,"Portland Trail Blazers",44,"Montero","Leonard",3.6
"0021500432",48,57,203943,0,1626242,560,4.90000000000001,4.96,108.51,4,"Portland Trail Blazers",44,"Vonleh","Montero",3.6
"0021500432",48,57,204025,0,1626242,560,4.15000000000001,4.2,109.23,4,"Portland Trail Blazers",44,"Frazier","Montero",4.04
"0021500433",2,56,203458,0,203933,6,18.9400000000001,6.16,688.7,1,"Phoenix Suns",41,"Len","Warren",NA
"0021500433",27,56,200782,0,101179,272,7.19999999999993,3.36,537.54,3,"Phoenix Suns",41,"Tucker","Price",NA
"0021500433",28,43,203999,0,203115,302,7.95999999999998,4.16,375.14,3,"Denver Nuggets",43,"Jokic","Barton",NA
"0021500433",30,43,203999,0,201589,319,8.24000000000001,4.12,286.88,3,"Denver Nuggets",43,"Jokic","Arthur",3.72
"0021500434",10,62,202344,0,204060,134,3.83000000000004,3.84,518.88,2,"Utah Jazz",42,"Booker","Ingles",NA
"0021500434",13,44,201939,0,203110,212,5.65,5.68,45.08,2,"Golden State Warriors",41,"Curry","Green",5.24
"0021500434",16,62,202324,0,202330,258,6.42999999999995,4.12,494.84,3,"Utah Jazz",42,"Favors","Hayward",NA
"0021500434",17,62,202344,0,203918,258,5.26999999999998,3.04,486.75,3,"Utah Jazz",42,"Booker","Hood",NA
"0021500434",23,62,1626168,0,203918,332,3.42999999999999,3.6,90.19,3,"Utah Jazz",42,"Lyles","Hood",NA
"0021500435",1,47,203903,0,977,16,8.07999999999993,3.92,626.27,1,"Los Angeles Lakers",44,"Clarkson","Bryant",NA
"0021500435",4,47,203135,0,977,69,3.55000000000001,3.6,314.87,1,"Los Angeles Lakers",44,"Sacre","Bryant",NA
"0021500435",6,60,2555,0,203079,104,8.97999999999999,3.32,151.95,1,"Oklahoma City Thunder",44,"Collison","Waiters",NA
"0021500435",6,60,202683,0,203079,104,9.78,3.6,152.75,1,"Oklahoma City Thunder",44,"Kanter","Waiters",NA
"0021500435",10,47,201579,0,1626156,168,4.31999999999999,4.36,490.51,2,"Los Angeles Lakers",44,"Hibbert","Russell",4
"0021500435",15,47,201579,0,977,190,12.41,6.2,355.36,2,"Los Angeles Lakers",44,"Hibbert","Bryant",3.56
"0021500435",16,60,201586,0,201586,193,3.28000000000003,3.32,302.74,2,"Oklahoma City Thunder",44,"Ibaka","Ibaka",NA
"0021500435",18,47,203135,0,101150,244,12.77,3.96,22.11,2,"Los Angeles Lakers",44,"Sacre","Williams",3.64
"0021500435",18,47,203903,0,101150,244,4.71,4.72,14.49,2,"Los Angeles Lakers",44,"Clarkson","Williams",4.72
"0021500435",20,47,101138,0,977,321,6.19999999999999,6.2,307.2,3,"Los Angeles Lakers",44,"Bass","Bryant",5.64
"0021500435",20,47,201579,0,977,321,3.89999999999998,3.92,304.7,3,"Los Angeles Lakers",44,"Hibbert","Bryant",3.36
"0021500435",20,47,203903,0,977,321,4.50999999999999,4.52,307.2,3,"Los Angeles Lakers",44,"Clarkson","Bryant",4.08
"0021500435",25,47,1626273,0,1626156,481,3.04000000000002,3.08,265.88,4,"Los Angeles Lakers",44,"Huertas","Russell",NA
"0021500435",27,47,1626148,0,1626156,489,3.12,3.16,203.32,4,"Los Angeles Lakers",44,"Brown","Russell",NA
"0021500436",2,48,202355,0,2547,15,3.42999999999995,3.44,612.75,1,"Miami Heat",42,"Whiteside","Bosh",3.44
"0021500436",5,48,2547,0,2547,40,4.25999999999999,4.32,444.01,1,"Miami Heat",42,"Bosh","Bosh",3.96
"0021500436",5,48,202355,0,2547,41,6.61000000000001,6.68,439.75,1,"Miami Heat",42,"Whiteside","Bosh",NA
"0021500436",9,40,202087,0,203076,118,3,3.04,72.1,1,"New Orleans Pelicans",42,"Gee","Davis",NA
"0021500436",13,40,203076,0,201583,153,3.61000000000001,3.64,603.72,2,"New Orleans Pelicans",42,"Davis","Anderson",3.2
"0021500436",28,40,203076,0,201583,367,6.83000000000001,3.36,163,3,"New Orleans Pelicans",42,"Davis","Anderson",NA
"0021500436",29,48,2547,0,101123,372,5.40000000000001,5.44,153.88,3,"Miami Heat",42,"Bosh","Green",4.32
"0021500436",29,48,2736,0,101123,372,3.20000000000002,3.24,146.68,3,"Miami Heat",42,"Deng","Green",NA
"0021500436",31,48,2548,0,1626159,424,4.62,4.68,507.21,4,"Miami Heat",42,"Wade","Winslow",4.44
"0021500436",31,48,202355,0,1626159,424,13.27,4.92,510.88,4,"Miami Heat",42,"Whiteside","Winslow",4.92
"0021500436",34,48,2547,0,201609,478,3.19,3.28,190.45,4,"Miami Heat",42,"Bosh","Dragic",NA
"0021500436",36,48,2547,0,101123,494,10.78,3.92,136.96,4,"Miami Heat",42,"Bosh","Green",3.12
"0021500437",2,60,202683,0,201571,111,14.37,4.88,228.01,1,"Oklahoma City Thunder",44,"Kanter","Augustin",3.08
"0021500437",3,41,2200,0,202710,148,3.48999999999999,3.52,81.75,1,"Chicago Bulls",38,"Gasol","Butler",3.52
"0021500437",5,60,2555,0,201571,179,5.24000000000001,5.24,681.52,2,"Oklahoma City Thunder",44,"Collison","Augustin",3.2
"0021500437",5,60,202683,0,201571,179,11.08,3.64,687.2,2,"Oklahoma City Thunder",44,"Kanter","Augustin",NA
"0021500437",10,60,201586,0,201142,246,9,3.48,285.44,2,"Oklahoma City Thunder",44,"Ibaka","Durant",3.48
"0021500437",14,41,2200,0,203503,293,5.88,3.84,68.25,2,"Chicago Bulls",38,"Gasol","Snell",NA
"0021500437",14,41,201959,0,203503,293,4.03,3.96,68.25,2,"Chicago Bulls",38,"Gibson","Snell",3.56
"0021500437",24,60,201142,0,201566,458,13.8200000000001,4.88,578.25,4,"Oklahoma City Thunder",44,"Durant","Westbrook",NA
"0021500437",30,41,201959,0,201565,544,4.94000000000001,4.92,108.51,4,"Chicago Bulls",38,"Gibson","Rose",NA
"0021500437",30,41,203926,0,201565,544,3.48,3.48,102.8,4,"Chicago Bulls",38,"McDermott","Rose",NA
"0021500438",4,39,202389,0,2747,17,17.14,4.4,552.58,1,"Cleveland Cavaliers",36,"Mozgov","Smith",NA
"0021500438",5,44,101106,0,203110,37,3.07999999999998,3.2,456.12,1,"Golden State Warriors",41,"Bogut","Green",NA
"0021500438",5,44,201939,0,203110,37,3.74000000000001,3.88,457.29,1,"Golden State Warriors",41,"Curry","Green",NA
"0021500438",12,39,2747,0,2544,97,4.25,4.32,168.13,1,"Cleveland Cavaliers",36,"Smith","James",3.96
"0021500438",12,39,202684,0,2544,97,4.05000000000001,4.12,169.28,1,"Cleveland Cavaliers",36,"Thompson","James",NA
"0021500438",19,39,2544,0,201567,168,2.85000000000002,3.2,524.23,2,"Cleveland Cavaliers",36,"James","Love",NA
"0021500438",22,44,203110,0,203110,273,4.01,3.92,21.45,2,"Golden State Warriors",41,"Green","Green",3.24
"0021500438",23,39,202389,0,202681,289,3.35000000000002,3.4,672.62,3,"Cleveland Cavaliers",36,"Mozgov","Irving",3.12
"0021500438",27,39,202389,0,2544,312,3.06,3.08,468.3,3,"Cleveland Cavaliers",36,"Mozgov","James",NA
"0021500438",34,39,202684,0,202681,417,3.25,3.28,586.19,4,"Cleveland Cavaliers",36,"Thompson","Irving",NA
"0021500438",34,39,202697,0,202681,421,4.25,4.28,585.67,4,"Cleveland Cavaliers",36,"Shumpert","Irving",4.08
"0021500438",39,39,202684,0,2544,542,3.1,3.12,19.01,4,"Cleveland Cavaliers",36,"Thompson","James",NA
"0021500438",40,39,202684,0,2747,542,5.51,5.52,19.01,4,"Cleveland Cavaliers",36,"Thompson","Smith",NA
"0021500439",1,45,2730,0,201976,18,3.62,3.68,594.2,1,"Houston Rockets",43,"Howard","Beverley",3.12
"0021500439",1,45,203991,0,201976,18,4.89999999999998,4.96,595.12,1,"Houston Rockets",43,"Capela","Beverley",3.12
"0021500439",2,59,1495,0,201980,40,4.82999999999998,4.88,388.59,1,"San Antonio Spurs",40,"Duncan","Green",3.92
"0021500439",2,59,200746,0,201980,40,9.07999999999998,3.44,396.71,1,"San Antonio Spurs",40,"Aldridge","Green",NA
"0021500439",8,59,2564,0,1938,101,3.84,3.88,52.28,1,"San Antonio Spurs",40,"Diaw","Ginobili",3.56
"0021500439",8,59,200746,0,1938,101,3.09,3.16,57.91,1,"San Antonio Spurs",40,"Aldridge","Ginobili",NA
"0021500439",18,59,2561,0,201988,378,9.05000000000007,3.44,689.36,4,"San Antonio Spurs",40,"West","Mills",NA
"0021500439",21,59,2561,0,2564,398,4.04999999999995,4.04,554.68,4,"San Antonio Spurs",40,"West","Diaw",3.32
"0021500439",23,59,200746,0,202695,421,3.85000000000002,3.88,425.12,4,"San Antonio Spurs",40,"Aldridge","Leonard",3.32
"0021500439",25,45,2730,0,201935,481,10.28,4.64,227.6,4,"Houston Rockets",43,"Howard","Harden",3.36
"0021500439",26,59,1495,0,202695,529,11.3,3.96,96.65,4,"San Antonio Spurs",40,"Duncan","Leonard",3.16
"0021500439",26,59,200746,0,202695,529,14.32,6.48,98.56,4,"San Antonio Spurs",40,"Aldridge","Leonard",6.12
"0021500440",3,46,201599,0,101108,35,8.77999999999997,4.6,422.01,1,"Los Angeles Clippers",38,"Jordan","Paul",NA
"0021500440",7,47,203944,0,1626156,78,3.38000000000002,3.44,147.86,1,"Los Angeles Lakers",44,"Randle","Russell",3.24
"0021500440",11,47,203944,0,201156,140,3.18999999999994,3.24,568.28,2,"Los Angeles Lakers",44,"Randle","Young",3.24
"0021500440",14,47,201579,0,203903,193,8.78999999999996,3.12,347.39,2,"Los Angeles Lakers",44,"Hibbert","Clarkson",NA
"0021500440",22,47,201579,0,101150,310,3.86000000000001,3.88,419.76,3,"Los Angeles Lakers",44,"Hibbert","Williams",3.6
"0021500440",24,46,201599,0,200755,327,3.58999999999997,3.56,247.95,3,"Los Angeles Clippers",38,"Jordan","Redick",NA
"0021500440",25,47,201579,0,1626156,329,3.27000000000001,3.24,221,3,"Los Angeles Lakers",44,"Hibbert","Russell",NA
"0021500440",26,46,201599,0,200755,336,5.72,5.76,210.71,3,"Los Angeles Clippers",38,"Jordan","Redick",NA
"0021500440",36,46,201599,0,202325,458,20.72,7.4,239.16,4,"Los Angeles Clippers",38,"Jordan","Johnson",NA
"0021500440",38,47,1626273,0,1626156,481,13.2,3.8,85.22,4,"Los Angeles Lakers",44,"Huertas","Russell",3.16
"0021500440",39,46,201599,0,201933,487,17.63,7.44,35.11,4,"Los Angeles Clippers",38,"Jordan","Griffin",6.44
"0021500441",1,49,202328,0,203507,29,3.59999999999991,3.64,522.55,1,"Milwaukee Bucks",43,"Monroe","Antetokounmpo",NA
"0021500441",1,49,203507,0,203507,29,13.13,3.6,531.08,1,"Milwaukee Bucks",43,"Antetokounmpo","Antetokounmpo",3.36
"0021500441",8,61,2449,0,200768,192,6.75999999999999,4.28,383.36,2,"Toronto Raptors",41,"Scola","Lowry",NA
"0021500441",8,61,202335,0,200768,192,3.19999999999999,3.24,379.52,2,"Toronto Raptors",41,"Patterson","Lowry",3.24
"0021500441",11,61,202687,0,201942,231,9.11999999999998,8.92,217.95,2,"Toronto Raptors",41,"Biyombo","DeRozan",4
"0021500441",12,49,203507,0,203114,241,3.16,3.2,138.54,2,"Milwaukee Bucks",43,"Antetokounmpo","Middleton",NA
"0021500441",15,49,202328,0,203507,297,4.63,4.68,586.76,3,"Milwaukee Bucks",43,"Monroe","Antetokounmpo",NA
"0021500442",2,52,201577,0,204001,10,7.92999999999995,4.2,624.29,1,"New York Knicks",44,"Lopez","Porzingis",3.16
"0021500442",5,52,201577,0,204001,31,8.85000000000002,5.52,451.12,1,"New York Knicks",44,"Lopez","Porzingis",NA
"0021500442",6,37,200794,0,201952,33,5.53999999999996,5.56,437.26,1,"Atlanta Hawks",41,"Millsap","Teague",NA
"0021500442",7,52,203124,0,202682,84,9.71000000000001,6.6,150.21,1,"New York Knicks",44,"O'Quinn","Williams",3.44
"0021500442",8,37,203118,0,2594,97,3.18,3.24,59.93,1,"Atlanta Hawks",41,"Scott","Korver",NA
"0021500442",18,52,201577,0,201167,263,5.82999999999993,5.64,659.91,3,"New York Knicks",44,"Lopez","Afflalo",NA
"0021500442",19,52,2546,0,201167,277,5.65999999999997,5.72,568.43,3,"New York Knicks",44,"Anthony","Afflalo",NA
"0021500442",19,52,201577,0,201167,277,15.4,3.08,574.98,3,"New York Knicks",44,"Lopez","Afflalo",NA
"0021500442",19,52,204001,0,201167,277,18.15,4.08,576.65,3,"New York Knicks",44,"Porzingis","Afflalo",4
"0021500442",23,37,200794,0,203118,324,12.15,3.96,331.18,3,"Atlanta Hawks",41,"Millsap","Scott",NA
"0021500442",24,37,203118,0,200794,334,3.70999999999998,3.64,267.26,3,"Atlanta Hawks",41,"Scott","Millsap",3.04
"0021500443",2,63,201584,0,201145,15,5.63,5.72,604.5,1,"Memphis Grizzlies",43,"Lee","Green",5.32
"0021500443",8,66,203469,0,101107,51,7.97000000000003,3.24,304.73,1,"Charlotte Hornets",42,"Zeller","Williams",NA
"0021500443",9,63,2754,0,2440,52,3.61000000000001,3.64,286.14,1,"Memphis Grizzlies",43,"Allen","Barnes",3.28
"0021500443",12,66,201587,0,203087,122,3.12,3.12,674.53,2,"Charlotte Hornets",42,"Batum","Lamb",NA
"0021500443",15,66,2744,0,101107,155,15.4999999999999,3.48,523.54,2,"Charlotte Hornets",42,"Jefferson","Williams",NA
"0021500443",19,66,201587,0,202689,238,12.74,3.36,141.42,2,"Charlotte Hornets",42,"Batum","Walker",NA
"0021500443",19,66,201946,0,202689,238,8.03,3.96,136.71,2,"Charlotte Hornets",42,"Hansbrough","Walker",3.04
"0021500443",20,66,203469,0,101107,297,9.55000000000007,5.04,638.47,3,"Charlotte Hornets",42,"Zeller","Williams",NA
"0021500443",21,63,2440,0,201144,305,4,4.04,585.84,3,"Memphis Grizzlies",43,"Barnes","Conley",NA
"0021500443",26,66,203469,0,1626163,348,5.21999999999997,4.08,347.63,3,"Charlotte Hornets",42,"Zeller","Kaminsky",NA
"0021500443",28,63,2216,0,201596,396,10.65,4.92,43.07,3,"Memphis Grizzlies",43,"Randolph","Chalmers",NA
"0021500443",30,66,203087,0,201587,423,4.18000000000006,4.24,610.44,4,"Charlotte Hornets",42,"Lamb","Batum",3.64
"0021500443",31,63,2216,0,201584,438,4.38,4.4,539.77,4,"Memphis Grizzlies",43,"Randolph","Lee",3.08
"0021500443",35,63,2216,0,2440,525,12.26,3.24,71.78,4,"Memphis Grizzlies",43,"Randolph","Barnes",NA
"0021500443",35,63,201188,0,2440,525,4.68,4.76,63.81,4,"Memphis Grizzlies",43,"Gasol","Barnes",4.76
"0021500443",38,63,2216,0,201144,551,20.18,7.8,30.5,4,"Memphis Grizzlies",43,"Randolph","Conley",5.4
"0021500443",38,63,201188,0,201144,551,13.28,7.52,23.6,4,"Memphis Grizzlies",43,"Gasol","Conley",4.24
"0021500444",2,48,202355,0,2736,15,9.67999999999995,4.52,589.02,1,"Miami Heat",42,"Whiteside","Deng",NA
"0021500444",5,48,2405,0,2736,48,3.39000000000004,3.44,369.6,1,"Miami Heat",42,"Stoudemire","Deng",NA
"0021500444",10,53,203094,0,203506,123,4.12,4.16,600.75,2,"Orlando Magic",41,"Nicholson","Oladipo",NA
"0021500444",11,53,203094,0,1626209,130,20.9200000000001,4,566.59,2,"Orlando Magic",41,"Nicholson","Hezonja",3.2
"0021500444",13,48,2548,0,201609,173,4.75999999999999,4.8,307.2,2,"Miami Heat",42,"Wade","Dragic",NA
"0021500444",13,48,202355,0,201609,173,15.36,8.92,317.2,2,"Miami Heat",42,"Whiteside","Dragic",8.16
"0021500444",15,48,202355,0,2736,254,4.88999999999999,4.32,621.59,3,"Miami Heat",42,"Whiteside","Deng",3.68
"0021500444",17,53,202696,0,202699,329,7.06999999999999,3.68,172.39,3,"Orlando Magic",41,"Vucevic","Harris",NA
"0021500444",20,48,202355,0,2547,387,32.96,5.52,513.34,4,"Miami Heat",42,"Whiteside","Bosh",3.76
"0021500445",7,45,203991,0,201147,96,4.73999999999998,4.28,176.6,1,"Houston Rockets",43,"Capela","Brewer",NA
"0021500445",8,40,202708,0,201569,116,6.02,5.96,131.76,1,"New Orleans Pelicans",42,"Cole","Gordon",NA
"0021500445",16,45,2730,0,201976,288,16.38,3.8,694.85,3,"Houston Rockets",43,"Howard","Beverley",3.16
"0021500445",24,45,203991,0,201977,387,3.18,3.2,23.12,3,"Houston Rockets",43,"Capela","Thornton",NA
"0021500445",35,45,2730,0,201976,518,3.65000000000001,3.36,112.4,4,"Houston Rockets",43,"Howard","Beverley",NA
"0021500445",36,45,201976,0,201935,525,4.84999999999999,3.4,74.14,4,"Houston Rockets",43,"Beverley","Harden",NA
"0021500446",6,38,101161,0,202340,67,4.40000000000001,4.4,232.6,1,"Boston Celtics",39,"Johnson","Bradley",3.28
"0021500446",13,38,1626154,0,203109,198,3.68000000000001,3.68,279.07,2,"Boston Celtics",39,"Hunter","Crowder",NA
"0021500446",15,38,203092,0,202340,239,10.96,4.72,106.51,2,"Boston Celtics",39,"Zeller","Bradley",3.52
"0021500446",17,65,203083,0,101141,279,7.07000000000005,3.32,649.97,3,"Detroit Pistons",42,"Drummond","Ilyasova",NA
"0021500446",26,65,203083,0,201229,394,10.49,4.64,616.71,4,"Detroit Pistons",42,"Drummond","Tolliver",NA
"0021500446",28,38,101161,0,203109,454,8.07999999999998,5.24,291.33,4,"Boston Celtics",39,"Johnson","Crowder",3.56
"0021500447",1,64,101162,0,201162,3,3,3.04,686.48,1,"Washington Wizards",40,"Gortat","Dudley",3.04
"0021500447",1,64,1626162,0,201162,2,5.31999999999994,5.36,696.17,1,"Washington Wizards",40,"Oubre","Dudley",NA
"0021500447",3,51,201572,0,101127,24,3.28999999999996,3.32,494.26,1,"Brooklyn Nets",41,"Lopez","Jack",NA
"0021500447",5,64,101162,0,1626162,46,3.66999999999996,3.72,342.08,1,"Washington Wizards",40,"Gortat","Oubre",NA
"0021500447",6,64,202066,0,203490,52,5.17000000000002,5.2,281.3,1,"Washington Wizards",40,"Temple","Porter",NA
"0021500447",11,51,201572,0,2207,197,6.48000000000002,3.64,336.1,2,"Brooklyn Nets",41,"Lopez","Johnson",3.12
"0021500447",14,51,201152,0,202711,211,3.40000000000001,3.44,207.28,2,"Brooklyn Nets",41,"Young","Bogdanovic",NA
"0021500447",15,64,202066,0,202322,213,3.32000000000002,3.36,191.8,2,"Washington Wizards",40,"Temple","Wall",NA
"0021500447",18,64,101162,0,1626162,285,6.35000000000002,3.44,508.56,3,"Washington Wizards",40,"Gortat","Oubre",NA
"0021500448",5,50,203476,0,203940,157,3.44,3.48,370.18,2,"Minnesota Timberwolves",41,"Dieng","Payne",NA
"0021500448",13,54,201941,0,101145,302,4.52000000000001,3.64,242.37,3,"Indiana Pacers",41,"Hill","Ellis",NA
"0021500448",21,50,1626157,0,201937,447,4,4.04,90.9,4,"Minnesota Timberwolves",41,"Towns","Rubio",NA
"0021500448",23,54,201155,0,101145,454,3.72,3.76,34.97,4,"Indiana Pacers",41,"Stuckey","Ellis",NA
"0021500449",9,42,2585,0,202083,56,5.83999999999997,5.88,275.64,1,"Dallas Mavericks",43,"Pachulia","Matthews",5.4
"0021500449",17,42,101111,0,101111,130,3.71999999999991,3.76,569.41,2,"Dallas Mavericks",43,"Villanueva","Villanueva",3.32
"0021500449",22,42,2585,0,202718,257,3.85000000000002,3.88,633.63,3,"Dallas Mavericks",43,"Pachulia","Parsons",3.48
