"","X","GAME_ID","EVENTNUM","EVENTMSGTYPE","EVENTMSGACTIONTYPE","PERIOD","WCTIMESTRING","PCTIMESTRING","HOMEDESCRIPTION","NEUTRALDESCRIPTION","VISITORDESCRIPTION","SCORE","SCOREMARGIN","PERSON1TYPE","PLAYER1_ID","PLAYER1_NAME","PLAYER1_TEAM_ID","PLAYER1_TEAM_CITY","PLAYER1_TEAM_NICKNAME","PLAYER1_TEAM_ABBREVIATION","PERSON2TYPE","PLAYER2_ID","PLAYER2_NAME","PLAYER2_TEAM_ID","PLAYER2_TEAM_CITY","PLAYER2_TEAM_NICKNAME","PLAYER2_TEAM_ABBREVIATION","PERSON3TYPE","PLAYER3_ID","PLAYER3_NAME","PLAYER3_TEAM_ID","PLAYER3_TEAM_CITY","PLAYER3_TEAM_NICKNAME","PLAYER3_TEAM_ABBREVIATION","home","away","winner","loser"
"166",166,21500002,187,4,0,2,"8:38 PM","8:17",NA,NA,"Smith REBOUND (Off:1 Def:1)",NA,NA,5,2747,"J.R. Smith",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"167",167,21500002,188,6,2,2,"8:38 PM","8:09","Gibson S.FOUL (P2.T4) (B.Taylor)",NA,NA,NA,NA,4,201959,"Taj Gibson",1610612741,"Chicago","Bulls","CHI",5,202389,"Timofey Mozgov",1610612739,"Cleveland","Cavaliers","CLE",1,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"168",168,21500002,189,9,1,2,"8:38 PM","8:09",NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"169",169,21500002,191,8,0,2,"8:41 PM","8:09","SUB: Mirotic FOR Gibson",NA,NA,NA,NA,4,201959,"Taj Gibson",1610612741,"Chicago","Bulls","CHI",4,202703,"Nikola Mirotic",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"170",170,21500002,193,3,11,2,"8:42 PM","8:09",NA,NA,"MISS Mozgov Free Throw 1 of 2",NA,NA,5,202389,"Timofey Mozgov",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"171",171,21500002,194,4,1,2,"8:42 PM","8:09",NA,NA,"Cavaliers Rebound",NA,NA,3,1610612739,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"172",172,21500002,195,3,12,2,"8:42 PM","8:09",NA,NA,"Mozgov Free Throw 2 of 2 (3 PTS)","23 - 32","9",5,202389,"Timofey Mozgov",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"173",173,21500002,198,2,1,2,"8:42 PM","7:57","MISS Butler 25' 3PT Jump Shot",NA,NA,NA,NA,4,202710,"Jimmy Butler",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"174",174,21500002,199,4,0,2,"8:42 PM","7:57","BULLS Rebound",NA,NA,NA,NA,2,1610612741,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"175",175,21500002,200,6,3,2,"8:42 PM","7:57",NA,NA,"Mozgov L.B.FOUL (P1.T1) (S.Foster)",NA,NA,5,202389,"Timofey Mozgov",1610612739,"Cleveland","Cavaliers","CLE",4,2200,"Pau Gasol",1610612741,"Chicago","Bulls","CHI",1,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"176",176,21500002,201,1,101,2,"8:43 PM","7:47","Brooks 6' Driving Floating Jump Shot (2 PTS)",NA,NA,"23 - 34","11",4,201166,"Aaron Brooks",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"177",177,21500002,202,2,1,2,"8:43 PM","7:27",NA,NA,"MISS Smith 14' Jump Shot",NA,NA,5,2747,"J.R. Smith",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"178",178,21500002,203,4,0,2,"8:43 PM","7:25","Brooks REBOUND (Off:0 Def:2)",NA,NA,NA,NA,4,201166,"Aaron Brooks",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"179",179,21500002,204,5,2,2,"8:44 PM","7:13","Mirotic Lost Ball Turnover (P2.T3)",NA,"Smith STEAL (1 STL)",NA,NA,4,202703,"Nikola Mirotic",1610612741,"Chicago","Bulls","CHI",5,2747,"J.R. Smith",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"180",180,21500002,205,1,76,2,"8:44 PM","7:08",NA,NA,"James 1' Running Finger Roll Layup (10 PTS) (Williams 3 AST)","25 - 34","9",5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",5,2590,"Mo Williams",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"181",181,21500002,206,6,1,2,"8:44 PM","6:54",NA,NA,"Mozgov P.FOUL (P2.T2) (B.Taylor)",NA,NA,5,202389,"Timofey Mozgov",1610612739,"Cleveland","Cavaliers","CLE",4,2200,"Pau Gasol",1610612741,"Chicago","Bulls","CHI",1,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"182",182,21500002,207,2,1,2,"8:45 PM","6:40","MISS Butler 14' Jump Shot",NA,NA,NA,NA,4,202710,"Jimmy Butler",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"183",183,21500002,208,4,0,2,"8:45 PM","6:39",NA,NA,"Love REBOUND (Off:3 Def:3)",NA,NA,5,201567,"Kevin Love",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"184",184,21500002,210,6,1,2,"8:45 PM","6:23","Moore P.FOUL (P2.PN) (B.Taylor)",NA,NA,NA,NA,4,202734,"E'Twaun Moore",1610612741,"Chicago","Bulls","CHI",5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",1,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"185",185,21500002,211,3,11,2,"8:45 PM","6:23",NA,NA,"MISS James Free Throw 1 of 2",NA,NA,5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"186",186,21500002,212,4,1,2,"8:45 PM","6:23",NA,NA,"Cavaliers Rebound",NA,NA,3,1610612739,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"187",187,21500002,213,8,0,2,"8:45 PM","6:23","SUB: Snell FOR Moore",NA,NA,NA,NA,4,202734,"E'Twaun Moore",1610612741,"Chicago","Bulls","CHI",4,203503,"Tony Snell",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"188",188,21500002,217,5,17,2,"8:46 PM","6:23",NA,NA,"Mozgov Lane Violation Turnover (P2.T4)",NA,NA,5,202389,"Timofey Mozgov",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"189",189,21500002,218,6,4,2,"8:46 PM","6:13","Mirotic OFF.Foul (P2) (S.Foster)",NA,NA,NA,NA,4,202703,"Nikola Mirotic",1610612741,"Chicago","Bulls","CHI",5,2590,"Mo Williams",1610612739,"Cleveland","Cavaliers","CLE",1,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"190",190,21500002,219,5,5,2,"8:46 PM","6:13","Mirotic Foul Turnover (P3.T4)",NA,NA,NA,NA,4,202703,"Nikola Mirotic",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"191",191,21500002,221,2,101,2,"8:46 PM","6:00",NA,NA,"MISS Smith 4' Driving Floating Jump Shot",NA,NA,5,2747,"J.R. Smith",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"192",192,21500002,222,4,0,2,"8:46 PM","5:59","Snell REBOUND (Off:0 Def:1)",NA,NA,NA,NA,4,203503,"Tony Snell",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"193",193,21500002,223,6,26,2,"8:47 PM","5:52","Mirotic Offensive Charge Foul (P3.PN) (M.Ayotte)",NA,NA,NA,NA,4,202703,"Nikola Mirotic",1610612741,"Chicago","Bulls","CHI",5,202389,"Timofey Mozgov",1610612739,"Cleveland","Cavaliers","CLE",1,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"194",194,21500002,224,5,5,2,"8:47 PM","5:52","Mirotic Foul Turnover (P4.T5)",NA,NA,NA,NA,4,202703,"Nikola Mirotic",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"195",195,21500002,225,9,1,2,"8:47 PM","5:52","BULLS Timeout: Regular (Full 2 Short 0)",NA,NA,NA,NA,2,1610612741,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"196",196,21500002,227,8,0,2,"8:50 PM","5:52","SUB: Rose FOR Brooks",NA,NA,NA,NA,4,201166,"Aaron Brooks",1610612741,"Chicago","Bulls","CHI",4,201565,"Derrick Rose",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"197",197,21500002,228,8,0,2,"8:50 PM","5:52","SUB: Noah FOR Mirotic",NA,NA,NA,NA,4,202703,"Nikola Mirotic",1610612741,"Chicago","Bulls","CHI",4,201149,"Joakim Noah",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"198",198,21500002,229,8,0,2,"8:50 PM","5:52",NA,NA,"SUB: Varejao FOR Mozgov",NA,NA,5,202389,"Timofey Mozgov",1610612739,"Cleveland","Cavaliers","CLE",5,2760,"Anderson Varejao",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"199",199,21500002,230,2,1,2,"8:50 PM","5:22",NA,NA,"MISS Smith 20' Jump Shot",NA,NA,5,2747,"J.R. Smith",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"200",200,21500002,231,4,0,2,"8:50 PM","5:21",NA,NA,"Varejao REBOUND (Off:1 Def:0)",NA,NA,5,2760,"Anderson Varejao",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"201",201,21500002,232,1,1,2,"8:50 PM","5:17",NA,NA,"Williams  3PT Jump Shot (10 PTS) (Smith 2 AST)","28 - 34","6",5,2590,"Mo Williams",1610612739,"Cleveland","Cavaliers","CLE",5,2747,"J.R. Smith",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"202",202,21500002,233,1,42,2,"8:50 PM","5:03","Rose 1' Driving Layup (6 PTS)",NA,NA,"28 - 36","8",4,201565,"Derrick Rose",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"203",203,21500002,234,2,1,2,"8:51 PM","4:43",NA,NA,"MISS Williams 25' 3PT Jump Shot",NA,NA,5,2590,"Mo Williams",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"204",204,21500002,235,4,0,2,"8:51 PM","4:42","Gasol REBOUND (Off:0 Def:1)",NA,NA,NA,NA,4,2200,"Pau Gasol",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"205",205,21500002,236,2,1,2,"8:51 PM","4:33","MISS Snell 25' 3PT Jump Shot",NA,NA,NA,NA,4,203503,"Tony Snell",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"206",206,21500002,237,4,0,2,"8:51 PM","4:33",NA,NA,"Cavaliers Rebound",NA,NA,3,1610612739,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"207",207,21500002,238,6,3,2,"8:51 PM","4:33","Noah L.B.FOUL (P1.PN) (B.Taylor)",NA,NA,NA,NA,4,201149,"Joakim Noah",1610612741,"Chicago","Bulls","CHI",5,2760,"Anderson Varejao",1610612739,"Cleveland","Cavaliers","CLE",1,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"208",208,21500002,239,3,11,2,"8:51 PM","4:33",NA,NA,"Varejao Free Throw 1 of 2 (1 PTS)","29 - 36","7",5,2760,"Anderson Varejao",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"209",209,21500002,240,8,0,2,"8:52 PM","4:33",NA,NA,"SUB: Jefferson FOR James",NA,NA,5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",5,2210,"Richard Jefferson",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"210",210,21500002,241,8,0,2,"8:52 PM","4:33",NA,NA,"SUB: Dellavedova FOR Smith",NA,NA,5,2747,"J.R. Smith",1610612739,"Cleveland","Cavaliers","CLE",5,203521,"Matthew Dellavedova",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"211",211,21500002,242,8,0,2,"8:52 PM","4:33","SUB: McDermott FOR Butler",NA,NA,NA,NA,4,202710,"Jimmy Butler",1610612741,"Chicago","Bulls","CHI",4,203926,"Doug McDermott",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"212",212,21500002,244,3,12,2,"8:52 PM","4:33",NA,NA,"Varejao Free Throw 2 of 2 (2 PTS)","30 - 36","6",5,2760,"Anderson Varejao",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"213",213,21500002,246,2,1,2,"8:52 PM","4:14","MISS Snell 26' 3PT Jump Shot",NA,NA,NA,NA,4,203503,"Tony Snell",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"214",214,21500002,247,4,0,2,"8:52 PM","4:12",NA,NA,"Williams REBOUND (Off:0 Def:3)",NA,NA,5,2590,"Mo Williams",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"215",215,21500002,248,2,1,2,"8:52 PM","3:58",NA,NA,"MISS Williams 17' Jump Shot",NA,NA,5,2590,"Mo Williams",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"216",216,21500002,249,4,0,2,"8:53 PM","3:57","Noah REBOUND (Off:1 Def:3)",NA,NA,NA,NA,4,201149,"Joakim Noah",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"217",217,21500002,250,5,2,2,"8:53 PM","3:45","Snell Lost Ball Turnover (P1.T6)",NA,"Jefferson STEAL (1 STL)",NA,NA,4,203503,"Tony Snell",1610612741,"Chicago","Bulls","CHI",5,2210,"Richard Jefferson",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"218",218,21500002,251,1,41,2,"8:53 PM","3:40",NA,NA,"Jefferson 2' Running Layup (5 PTS) (Love 2 AST)","32 - 36","4",5,2210,"Richard Jefferson",1610612739,"Cleveland","Cavaliers","CLE",5,201567,"Kevin Love",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"219",219,21500002,252,2,42,2,"8:53 PM","3:29","MISS Rose 3' Driving Layup",NA,NA,NA,NA,4,201565,"Derrick Rose",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"220",220,21500002,253,4,0,2,"8:53 PM","3:29","Noah REBOUND (Off:2 Def:3)",NA,NA,NA,NA,4,201149,"Joakim Noah",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"221",221,21500002,254,6,1,2,"8:53 PM","3:29",NA,NA,"Dellavedova P.FOUL (P1.T3) (B.Taylor)",NA,NA,5,203521,"Matthew Dellavedova",1610612739,"Cleveland","Cavaliers","CLE",4,201149,"Joakim Noah",1610612741,"Chicago","Bulls","CHI",1,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"222",222,21500002,255,1,1,2,"8:53 PM","3:20","Snell 25' 3PT Jump Shot (5 PTS) (Noah 1 AST)",NA,NA,"32 - 39","7",4,203503,"Tony Snell",1610612741,"Chicago","Bulls","CHI",4,201149,"Joakim Noah",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"223",223,21500002,256,9,1,2,"8:54 PM","3:11",NA,NA,"Cavaliers Timeout: Regular (Reg.2 Short 0)",NA,NA,3,1610612739,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"224",224,21500002,258,8,0,2,"8:56 PM","3:11",NA,NA,"SUB: James FOR Williams",NA,NA,5,2590,"Mo Williams",1610612739,"Cleveland","Cavaliers","CLE",5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"225",225,21500002,259,2,1,2,"8:57 PM","3:03",NA,NA,"MISS Love 24' 3PT Jump Shot",NA,NA,5,201567,"Kevin Love",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"226",226,21500002,260,4,0,2,"8:57 PM","3:02","McDermott REBOUND (Off:0 Def:2)",NA,NA,NA,NA,4,203926,"Doug McDermott",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"227",227,21500002,261,2,1,2,"8:57 PM","2:46","MISS Rose 5' Jump Shot",NA,NA,NA,NA,4,201565,"Derrick Rose",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"228",228,21500002,262,4,0,2,"8:57 PM","2:45",NA,NA,"Varejao REBOUND (Off:1 Def:1)",NA,NA,5,2760,"Anderson Varejao",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"229",229,21500002,263,1,1,2,"8:57 PM","2:35",NA,NA,"Love 24' 3PT Jump Shot (5 PTS) (Dellavedova 2 AST)","35 - 39","4",5,201567,"Kevin Love",1610612739,"Cleveland","Cavaliers","CLE",5,203521,"Matthew Dellavedova",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"230",230,21500002,264,1,79,2,"8:57 PM","2:16","McDermott 22' Pullup Jump Shot (2 PTS)",NA,NA,"35 - 41","6",4,203926,"Doug McDermott",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"231",231,21500002,265,2,1,2,"8:58 PM","1:55",NA,NA,"MISS Love 25' 3PT Jump Shot",NA,NA,5,201567,"Kevin Love",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"232",232,21500002,266,4,0,2,"8:58 PM","1:54","McDermott REBOUND (Off:0 Def:3)",NA,NA,NA,NA,4,203926,"Doug McDermott",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"233",233,21500002,267,6,2,2,"8:58 PM","1:51",NA,NA,"Varejao S.FOUL (P1.T4) (M.Ayotte)",NA,NA,5,2760,"Anderson Varejao",1610612739,"Cleveland","Cavaliers","CLE",4,201149,"Joakim Noah",1610612741,"Chicago","Bulls","CHI",1,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"234",234,21500002,268,3,11,2,"8:58 PM","1:51","MISS Noah Free Throw 1 of 2",NA,NA,NA,NA,4,201149,"Joakim Noah",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"235",235,21500002,269,4,1,2,"8:58 PM","1:51","BULLS Rebound",NA,NA,NA,NA,2,1610612741,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"236",236,21500002,270,8,0,2,"8:58 PM","1:51",NA,NA,"SUB: Thompson FOR Love",NA,NA,5,201567,"Kevin Love",1610612739,"Cleveland","Cavaliers","CLE",5,202684,"Tristan Thompson",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"237",237,21500002,271,8,0,2,"8:58 PM","1:51","SUB: Butler FOR Snell",NA,NA,NA,NA,4,203503,"Tony Snell",1610612741,"Chicago","Bulls","CHI",4,202710,"Jimmy Butler",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"238",238,21500002,273,8,0,2,"8:59 PM","1:51","SUB: Gibson FOR Gasol",NA,NA,NA,NA,4,2200,"Pau Gasol",1610612741,"Chicago","Bulls","CHI",4,201959,"Taj Gibson",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"239",239,21500002,274,3,12,2,"8:59 PM","1:51","MISS Noah Free Throw 2 of 2",NA,NA,NA,NA,4,201149,"Joakim Noah",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"240",240,21500002,276,4,0,2,"8:59 PM","1:49","Gibson REBOUND (Off:2 Def:4)",NA,NA,NA,NA,4,201959,"Taj Gibson",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"241",241,21500002,277,5,1,2,"8:59 PM","1:48","Gibson Bad Pass Turnover (P1.T7)",NA,NA,NA,NA,4,201959,"Taj Gibson",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"242",242,21500002,278,1,1,2,"8:59 PM","1:31",NA,NA,"Dellavedova 21' Jump Shot (2 PTS) (Jefferson 1 AST)","37 - 41","4",5,203521,"Matthew Dellavedova",1610612739,"Cleveland","Cavaliers","CLE",5,2210,"Richard Jefferson",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"243",243,21500002,279,1,1,2,"9:00 PM","1:16","McDermott 25' 3PT Jump Shot (5 PTS) (Butler 2 AST)",NA,NA,"37 - 44","7",4,203926,"Doug McDermott",1610612741,"Chicago","Bulls","CHI",4,202710,"Jimmy Butler",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"244",244,21500002,280,2,1,2,"9:00 PM","1:03",NA,NA,"MISS Jefferson 21' Jump Shot",NA,NA,5,2210,"Richard Jefferson",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"245",245,21500002,281,4,0,2,"9:00 PM","1:01","Noah REBOUND (Off:2 Def:4)",NA,NA,NA,NA,4,201149,"Joakim Noah",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"246",246,21500002,282,2,86,2,"9:00 PM","0:52","MISS Gibson 13' Turnaround Fadeaway Shot",NA,NA,NA,NA,4,201959,"Taj Gibson",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"247",247,21500002,283,4,0,2,"9:00 PM","0:51",NA,NA,"Dellavedova REBOUND (Off:0 Def:1)",NA,NA,5,203521,"Matthew Dellavedova",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
